Flight Number,Origin,Destination,Departure Datetime,Arrival Datetime,Elapsed Minutes,Cheapest Price,Search URL,Error Status,Equipment
B6 2321,BOS,PBI,09/16/2025 12:00pm,09/16/2025 3:25pm,205,$179,https://www.jetblue.com/booking/cb-flights?from=BOS&to=PBI&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2459,BOS,PHL,09/16/2025 1:24pm,09/16/2025 3:00pm,96,$105,https://www.jetblue.com/booking/cb-flights?from=BOS&to=PHL&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2159,BOS,PHL,09/16/2025 3:35pm,09/16/2025 5:15pm,100,$105,https://www.jetblue.com/booking/cb-flights?from=BOS&to=PHL&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1859,BOS,PHL,09/16/2025 7:45pm,09/16/2025 9:50pm,125,$105,https://www.jetblue.com/booking/cb-flights?from=BOS&to=PHL&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1585,BOS,PIT,09/16/2025 8:00am,09/16/2025 10:04am,124,$89,https://www.jetblue.com/booking/cb-flights?from=BOS&to=PIT&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1785,BOS,PIT,09/16/2025 1:42pm,09/16/2025 3:30pm,108,$119,https://www.jetblue.com/booking/cb-flights?from=BOS&to=PIT&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 206,BOS,PQI,09/16/2025 8:55pm,09/16/2025 10:40pm,105,$59,https://www.jetblue.com/booking/cb-flights?from=BOS&to=PQI&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2895,BOS,PUJ,09/16/2025 7:00am,09/16/2025 11:05am,245,$176,https://www.jetblue.com/booking/cb-flights?from=BOS&to=PUJ&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2083,BOS,RDU,09/16/2025 9:55am,09/16/2025 12:11pm,136,$76,https://www.jetblue.com/booking/cb-flights?from=BOS&to=RDU&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2283,BOS,RDU,09/16/2025 2:55pm,09/16/2025 5:05pm,130,$104,https://www.jetblue.com/booking/cb-flights?from=BOS&to=RDU&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2783,BOS,RDU,09/16/2025 5:39pm,09/16/2025 8:03pm,144,$76,https://www.jetblue.com/booking/cb-flights?from=BOS&to=RDU&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1281,BOS,RIC,09/16/2025 9:40am,09/16/2025 11:42am,122,$79,https://www.jetblue.com/booking/cb-flights?from=BOS&to=RIC&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1081,BOS,RIC,09/16/2025 4:35pm,09/16/2025 6:41pm,126,$79,https://www.jetblue.com/booking/cb-flights?from=BOS&to=RIC&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2065,BOS,RSW,09/16/2025 12:35pm,09/16/2025 4:05pm,210,$107,https://www.jetblue.com/booking/cb-flights?from=BOS&to=RSW&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 265,BOS,RSW,09/16/2025 4:00pm,09/16/2025 7:51pm,231,$84,https://www.jetblue.com/booking/cb-flights?from=BOS&to=RSW&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 219,BOS,SAN,09/16/2025 9:00am,09/16/2025 12:20pm,380,$139,https://www.jetblue.com/booking/cb-flights?from=BOS&to=SAN&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 319,BOS,SAN,09/16/2025 3:45pm,09/16/2025 6:58pm,373,$199,https://www.jetblue.com/booking/cb-flights?from=BOS&to=SAN&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 449,BOS,SAV,09/16/2025 1:05pm,09/16/2025 3:50pm,165,$199,https://www.jetblue.com/booking/cb-flights?from=BOS&to=SAV&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1929,BOS,SDQ,09/16/2025 5:01am,09/16/2025 9:04am,243,$189,https://www.jetblue.com/booking/cb-flights?from=BOS&to=SDQ&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 397,BOS,SEA,09/16/2025 7:00am,09/16/2025 10:19am,379,$89,https://www.jetblue.com/booking/cb-flights?from=BOS&to=SEA&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1333,BOS,SFO,09/16/2025 6:15am,09/16/2025 9:47am,392,$139,https://www.jetblue.com/booking/cb-flights?from=BOS&to=SFO&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1833,BOS,SFO,09/16/2025 9:00am,09/16/2025 12:42pm,402,$239,https://www.jetblue.com/booking/cb-flights?from=BOS&to=SFO&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 233,BOS,SFO,09/16/2025 3:05pm,09/16/2025 6:33pm,388,$274,https://www.jetblue.com/booking/cb-flights?from=BOS&to=SFO&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 733,BOS,SFO,09/16/2025 5:59pm,09/16/2025 9:43pm,404,$139,https://www.jetblue.com/booking/cb-flights?from=BOS&to=SFO&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 861,BOS,SJU,09/16/2025 8:00am,09/16/2025 12:17pm,257,$192,https://www.jetblue.com/booking/cb-flights?from=BOS&to=SJU&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2023,BOS,STI,09/16/2025 7:05am,09/16/2025 10:54am,229,$267,https://www.jetblue.com/booking/cb-flights?from=BOS&to=STI&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,737.0
B6 845,BOS,SYR,09/16/2025 6:40pm,09/16/2025 8:11pm,91,$69,https://www.jetblue.com/booking/cb-flights?from=BOS&to=SYR&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 891,BOS,TPA,09/16/2025 8:10am,09/16/2025 11:49am,219,$96,https://www.jetblue.com/booking/cb-flights?from=BOS&to=TPA&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 691,BOS,TPA,09/16/2025 2:20pm,09/16/2025 5:47pm,207,$79,https://www.jetblue.com/booking/cb-flights?from=BOS&to=TPA&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 591,BOS,TPA,09/16/2025 6:15pm,09/16/2025 9:47pm,212,$69,https://www.jetblue.com/booking/cb-flights?from=BOS&to=TPA&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 538,BQN,JFK,09/16/2025 5:01am,09/16/2025 8:52am,231,$172,https://www.jetblue.com/booking/cb-flights?from=BQN&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 229,BQN,MCO,09/16/2025 8:08pm,09/16/2025 11:00pm,172,$171,https://www.jetblue.com/booking/cb-flights?from=BQN&to=MCO&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 716,BUF,BOS,09/16/2025 7:00am,09/16/2025 8:24am,84,$64,https://www.jetblue.com/booking/cb-flights?from=BUF&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1216,BUF,BOS,09/16/2025 10:45am,09/16/2025 12:10pm,85,$64,https://www.jetblue.com/booking/cb-flights?from=BUF&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 516,BUF,BOS,09/16/2025 6:10pm,09/16/2025 7:54pm,104,$64,https://www.jetblue.com/booking/cb-flights?from=BUF&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2001,BUF,JFK,09/16/2025 6:00am,09/16/2025 7:25am,85,$79,https://www.jetblue.com/booking/cb-flights?from=BUF&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1901,BUF,JFK,09/16/2025 9:38am,09/16/2025 10:59am,81,$79,https://www.jetblue.com/booking/cb-flights?from=BUF&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2901,BUF,JFK,09/16/2025 3:55pm,09/16/2025 5:29pm,94,$79,https://www.jetblue.com/booking/cb-flights?from=BUF&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 201,BUF,JFK,09/16/2025 7:59pm,09/16/2025 9:33pm,94,$79,https://www.jetblue.com/booking/cb-flights?from=BUF&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 85,BUF,MCO,09/16/2025 8:00am,09/16/2025 10:48am,168,$79,https://www.jetblue.com/booking/cb-flights?from=BUF&to=MCO&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 359,BUR,JFK,09/16/2025 9:00pm,09/16/2025 5:29am,329,$144,https://www.jetblue.com/booking/cb-flights?from=BUR&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 34,CDG,BOS,09/16/2025 11:15am,09/16/2025 1:30pm,495,$810,https://www.jetblue.com/booking/cb-flights?from=CDG&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1908,CDG,JFK,09/16/2025 1:25pm,09/16/2025 3:56pm,511,$1107,https://www.jetblue.com/booking/cb-flights?from=CDG&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 968,CHS,BOS,09/16/2025 8:00am,09/16/2025 10:19am,139,$84,https://www.jetblue.com/booking/cb-flights?from=CHS&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 68,CHS,BOS,09/16/2025 2:00pm,09/16/2025 4:50pm,170,$94,https://www.jetblue.com/booking/cb-flights?from=CHS&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2474,CHS,JFK,09/16/2025 11:10am,09/16/2025 1:00pm,110,$79,https://www.jetblue.com/booking/cb-flights?from=CHS&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2040,CLE,BOS,09/16/2025 11:00am,09/16/2025 12:47pm,107,$84,https://www.jetblue.com/booking/cb-flights?from=CLE&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 640,CLE,BOS,09/16/2025 4:00pm,09/16/2025 6:10pm,130,$84,https://www.jetblue.com/booking/cb-flights?from=CLE&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1532,CTG,JFK,09/16/2025 3:05pm,09/16/2025 9:06pm,301,$377,https://www.jetblue.com/booking/cb-flights?from=CTG&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1796,CUN,FLL,09/16/2025 1:00pm,09/16/2025 3:48pm,108,$144,https://www.jetblue.com/booking/cb-flights?from=CUN&to=FLL&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 152,CUN,JFK,09/16/2025 11:20am,09/16/2025 4:07pm,227,$221,https://www.jetblue.com/booking/cb-flights?from=CUN&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1052,CUN,JFK,09/16/2025 2:35pm,09/16/2025 7:28pm,233,$268,https://www.jetblue.com/booking/cb-flights?from=CUN&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1014,CUN,MCO,09/16/2025 3:40pm,09/16/2025 6:40pm,120,$156,https://www.jetblue.com/booking/cb-flights?from=CUN&to=MCO&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1796,CUN,MCO,09/16/2025 1:00pm,09/16/2025 9:45pm,465,$237,https://www.jetblue.com/booking/cb-flights?from=CUN&to=MCO&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2494,DCA,ACK,09/16/2025 3:00pm,09/16/2025 4:27pm,87,$89,https://www.jetblue.com/booking/cb-flights?from=DCA&to=ACK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1854,DCA,BOS,09/16/2025 8:00am,09/16/2025 9:33am,93,$79,https://www.jetblue.com/booking/cb-flights?from=DCA&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 554,DCA,BOS,09/16/2025 10:00am,09/16/2025 11:35am,95,$79,https://www.jetblue.com/booking/cb-flights?from=DCA&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2454,DCA,BOS,09/16/2025 11:55am,09/16/2025 1:28pm,93,$79,https://www.jetblue.com/booking/cb-flights?from=DCA&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1354,DCA,BOS,09/16/2025 1:15pm,09/16/2025 3:13pm,118,$79,https://www.jetblue.com/booking/cb-flights?from=DCA&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 56,DCA,BOS,09/16/2025 3:15pm,09/16/2025 5:28pm,133,$79,https://www.jetblue.com/booking/cb-flights?from=DCA&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2954,DCA,BOS,09/16/2025 5:00pm,09/16/2025 7:01pm,121,$79,https://www.jetblue.com/booking/cb-flights?from=DCA&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2754,DCA,BOS,09/16/2025 6:59pm,09/16/2025 8:39pm,100,$104,https://www.jetblue.com/booking/cb-flights?from=DCA&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 579,DCA,FLL,09/16/2025 11:00am,09/16/2025 1:33pm,153,$84,https://www.jetblue.com/booking/cb-flights?from=DCA&to=FLL&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1979,DCA,FLL,09/16/2025 8:19pm,09/16/2025 10:59pm,160,$84,https://www.jetblue.com/booking/cb-flights?from=DCA&to=FLL&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1923,DCA,FLL,09/16/2025 10:05am,09/16/2025 6:15pm,490,$191,https://www.jetblue.com/booking/cb-flights?from=DCA&to=FLL&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 254,DCA,JFK,09/16/2025 6:19am,09/16/2025 7:30am,71,$65,https://www.jetblue.com/booking/cb-flights?from=DCA&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1254,DCA,JFK,09/16/2025 5:42pm,09/16/2025 6:59pm,77,$65,https://www.jetblue.com/booking/cb-flights?from=DCA&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1923,DCA,MCO,09/16/2025 10:05am,09/16/2025 12:31pm,146,$69,https://www.jetblue.com/booking/cb-flights?from=DCA&to=MCO&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2423,DCA,MCO,09/16/2025 4:00pm,09/16/2025 6:25pm,145,$69,https://www.jetblue.com/booking/cb-flights?from=DCA&to=MCO&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 23,DCA,PBI,09/16/2025 6:58pm,09/16/2025 9:23pm,145,$79,https://www.jetblue.com/booking/cb-flights?from=DCA&to=PBI&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1347,DCA,SJU,09/16/2025 8:25am,09/16/2025 12:15pm,230,$138,https://www.jetblue.com/booking/cb-flights?from=DCA&to=SJU&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 394,DEN,BOS,09/16/2025 2:10pm,09/16/2025 8:29pm,259,$214,https://www.jetblue.com/booking/cb-flights?from=DEN&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1498,DEN,JFK,09/16/2025 11:25am,09/16/2025 5:15pm,230,$129,https://www.jetblue.com/booking/cb-flights?from=DEN&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1214,DFW,BOS,09/16/2025 12:45pm,09/16/2025 6:00pm,255,$114,https://www.jetblue.com/booking/cb-flights?from=DFW&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1236,DTW,BOS,09/16/2025 8:05am,09/16/2025 10:01am,116,$84,https://www.jetblue.com/booking/cb-flights?from=DTW&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1036,DTW,BOS,09/16/2025 11:00am,09/16/2025 12:56pm,116,$84,https://www.jetblue.com/booking/cb-flights?from=DTW&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1419,DTW,JFK,09/16/2025 6:12am,09/16/2025 7:59am,107,$79,https://www.jetblue.com/booking/cb-flights?from=DTW&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 842,DUB,BOS,09/16/2025 10:40am,09/16/2025 1:01pm,441,$462,https://www.jetblue.com/booking/cb-flights?from=DUB&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 354,DUB,JFK,09/16/2025 11:30am,09/16/2025 1:56pm,446,$462,https://www.jetblue.com/booking/cb-flights?from=DUB&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 205,EWR,FLL,09/16/2025 6:59am,09/16/2025 10:09am,190,$74,https://www.jetblue.com/booking/cb-flights?from=EWR&to=FLL&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
