Origin,Destination,Departure Date,Flight Number,Departure Time,Arrival Time,Duration,Price,Stops,Route Type
B6 499,LGA,MCO,09/05/2025 10:55am,09/05/2025 1:49pm,174,$59,https://www.jetblue.com/booking/flights?from=LGA&to=MCO&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 399,LGA,MCO,09/05/2025 2:57pm,09/05/2025 6:00pm,183,$59,https://www.jetblue.com/booking/flights?from=LGA&to=MCO&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 699,LGA,MCO,09/05/2025 9:20pm,09/05/2025 12:06am,166,$59,https://www.jetblue.com/booking/flights?from=LGA&to=MCO&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 454,ONT,JFK,09/05/2025 10:56pm,09/05/2025 7:18am,322,$119,https://www.jetblue.com/booking/flights?from=ONT&to=JFK&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 280,NAS,JFK,09/05/2025 3:33pm,09/05/2025 6:30pm,177,$216,https://www.jetblue.com/booking/flights?from=NAS&to=JFK&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1394,NAS,FLL,09/05/2025 1:15pm,09/05/2025 2:20pm,65,$211,https://www.jetblue.com/booking/flights?from=NAS&to=FLL&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2694,NAS,FLL,09/05/2025 6:00pm,09/05/2025 7:01pm,61,$176,https://www.jetblue.com/booking/flights?from=NAS&to=FLL&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1339,MVY,JFK,09/05/2025 11:30am,09/05/2025 12:29pm,198,$109,https://www.jetblue.com/booking/flights?from=MVY&to=JFK&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1413,MVY,DCA,09/05/2025 2:26pm,09/05/2025 4:00pm,94,$99,https://www.jetblue.com/booking/flights?from=MVY&to=DCA&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1325,MVY,BOS,09/05/2025 10:17am,09/05/2025 11:05am,48,$64,https://www.jetblue.com/booking/flights?from=MVY&to=BOS&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 176,MSY,JFK,09/05/2025 10:34am,09/05/2025 2:34pm,180,$79,https://www.jetblue.com/booking/flights?from=MSY&to=JFK&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 300,MSY,BOS,09/05/2025 12:29pm,09/05/2025 4:52pm,203,$79,https://www.jetblue.com/booking/flights?from=MSY&to=BOS&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1144,MCO,MHT,09/05/2025 10:10am,09/05/2025 1:05pm,175,$74,https://www.jetblue.com/booking/flights?from=MCO&to=MHT&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1138,MKE,BOS,09/05/2025 4:29pm,09/05/2025 7:50pm,141,$104,https://www.jetblue.com/booking/flights?from=MKE&to=BOS&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1704,MDE,SJU,09/05/2025 3:00pm,09/05/2025 6:40pm,160,$193,https://www.jetblue.com/booking/flights?from=MDE&to=SJU&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 656,MCO,SYR,09/05/2025 12:05pm,09/05/2025 2:55pm,170,$99,https://www.jetblue.com/booking/flights?from=MCO&to=SYR&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2265,MCO,STI,09/05/2025 6:30am,09/05/2025 8:57am,147,$169,https://www.jetblue.com/booking/flights?from=MCO&to=STI&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2133,MCO,SJU,09/05/2025 6:15am,09/05/2025 9:09am,174,$260,https://www.jetblue.com/booking/flights?from=MCO&to=SJU&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1233,MCO,SJU,09/05/2025 8:45am,09/05/2025 11:41am,176,$260,https://www.jetblue.com/booking/flights?from=MCO&to=SJU&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1133,MCO,SJU,09/05/2025 1:55pm,09/05/2025 4:54pm,179,$295,https://www.jetblue.com/booking/flights?from=MCO&to=SJU&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 133,MCO,SJU,09/05/2025 5:55pm,09/05/2025 8:53pm,178,$260,https://www.jetblue.com/booking/flights?from=MCO&to=SJU&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1433,MCO,SJU,09/05/2025 8:45pm,09/05/2025 11:43pm,178,$260,https://www.jetblue.com/booking/flights?from=MCO&to=SJU&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1695,MCO,SJO,09/05/2025 10:26am,09/05/2025 11:42am,196,$85,https://www.jetblue.com/booking/flights?from=MCO&to=SJO&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1405,MCO,SDQ,09/05/2025 6:00am,09/05/2025 8:34am,154,$144,https://www.jetblue.com/booking/flights?from=MCO&to=SDQ&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 605,MCO,SDQ,09/05/2025 1:30pm,09/05/2025 4:09pm,159,$144,https://www.jetblue.com/booking/flights?from=MCO&to=SDQ&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 770,MCO,RIC,09/05/2025 1:10pm,09/05/2025 3:10pm,120,$164,https://www.jetblue.com/booking/flights?from=MCO&to=RIC&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2875,MCO,PVD,09/05/2025 5:10pm,09/05/2025 8:00pm,170,$129,https://www.jetblue.com/booking/flights?from=MCO&to=PVD&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1077,MCO,PUJ,09/05/2025 9:32am,09/05/2025 12:17pm,165,$134,https://www.jetblue.com/booking/flights?from=MCO&to=PUJ&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 767,MCO,PSE,09/05/2025 8:03pm,09/05/2025 11:00pm,177,$139,https://www.jetblue.com/booking/flights?from=MCO&to=PSE&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1143,MHT,MCO,09/05/2025 2:00pm,09/05/2025 5:05pm,185,$139,https://www.jetblue.com/booking/flights?from=MHT&to=MCO&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1471,LGA,FLL,09/05/2025 7:00am,09/05/2025 10:00am,180,$89,https://www.jetblue.com/booking/flights?from=LGA&to=FLL&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1371,LGA,FLL,09/05/2025 1:29pm,09/05/2025 4:35pm,186,$59,https://www.jetblue.com/booking/flights?from=LGA&to=FLL&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 471,LGA,FLL,09/05/2025 3:50pm,09/05/2025 7:00pm,190,$59,https://www.jetblue.com/booking/flights?from=LGA&to=FLL&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 571,LGA,FLL,09/05/2025 7:30pm,09/05/2025 10:35pm,185,$59,https://www.jetblue.com/booking/flights?from=LGA&to=FLL&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 741,JFK,SAV,09/05/2025 9:19am,09/05/2025 11:39am,140,$119,https://www.jetblue.com/booking/flights?from=JFK&to=SAV&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 124,LAX,JFK,09/05/2025 7:30am,09/05/2025 4:03pm,333,$204,https://www.jetblue.com/booking/flights?from=LAX&to=JFK&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 424,LAX,JFK,09/05/2025 10:05am,09/05/2025 6:36pm,331,$204,https://www.jetblue.com/booking/flights?from=LAX&to=JFK&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 524,LAX,JFK,09/05/2025 11:20am,09/05/2025 7:50pm,330,$119,https://www.jetblue.com/booking/flights?from=LAX&to=JFK&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 324,LAX,JFK,09/05/2025 12:25pm,09/05/2025 9:00pm,335,$119,https://www.jetblue.com/booking/flights?from=LAX&to=JFK&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 224,LAX,JFK,09/05/2025 1:25pm,09/05/2025 10:00pm,335,$119,https://www.jetblue.com/booking/flights?from=LAX&to=JFK&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 924,LAX,JFK,09/05/2025 3:00pm,09/05/2025 11:32pm,332,$119,https://www.jetblue.com/booking/flights?from=LAX&to=JFK&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 824,LAX,JFK,09/05/2025 4:25pm,09/05/2025 12:57am,332,$119,https://www.jetblue.com/booking/flights?from=LAX&to=JFK&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1524,LAX,JFK,09/05/2025 8:35pm,09/05/2025 5:00am,325,$119,https://www.jetblue.com/booking/flights?from=LAX&to=JFK&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1024,LAX,JFK,09/05/2025 10:30pm,09/05/2025 7:01am,331,$119,https://www.jetblue.com/booking/flights?from=LAX&to=JFK&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1224,LAX,JFK,09/05/2025 11:59pm,09/05/2025 8:30am,331,$119,https://www.jetblue.com/booking/flights?from=LAX&to=JFK&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2285,JFK,RDU,09/05/2025 8:45am,09/05/2025 10:32am,107,$59,https://www.jetblue.com/booking/flights?from=JFK&to=RDU&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1385,JFK,RDU,09/05/2025 3:00pm,09/05/2025 4:50pm,110,$59,https://www.jetblue.com/booking/flights?from=JFK&to=RDU&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 508,JFK,PWM,09/05/2025 12:00pm,09/05/2025 1:22pm,82,$99,https://www.jetblue.com/booking/flights?from=JFK&to=PWM&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 308,JFK,PWM,09/05/2025 8:30pm,09/05/2025 10:02pm,92,$59,https://www.jetblue.com/booking/flights?from=JFK&to=PWM&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1128,JFK,PVD,09/05/2025 10:00pm,09/05/2025 11:07pm,67,$59,https://www.jetblue.com/booking/flights?from=JFK&to=PVD&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 869,JFK,PUJ,09/05/2025 6:25am,09/05/2025 10:15am,230,$134,https://www.jetblue.com/booking/flights?from=JFK&to=PUJ&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 169,JFK,PUJ,09/05/2025 8:05am,09/05/2025 12:08pm,243,$171,https://www.jetblue.com/booking/flights?from=JFK&to=PUJ&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1869,JFK,PUJ,09/05/2025 11:30am,09/05/2025 3:25pm,235,$134,https://www.jetblue.com/booking/flights?from=JFK&to=PUJ&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 117,JFK,POS,09/05/2025 9:29am,09/05/2025 2:34pm,305,$413,https://www.jetblue.com/booking/flights?from=JFK&to=POS&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 627,JFK,POP,09/05/2025 10:30am,09/05/2025 2:09pm,219,$144,https://www.jetblue.com/booking/flights?from=JFK&to=POP&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 255,JFK,PLS,09/05/2025 9:25am,09/05/2025 1:04pm,219,$129,https://www.jetblue.com/booking/flights?from=JFK&to=PLS&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2195,JFK,PIT,09/05/2025 3:30pm,09/05/2025 4:55pm,85,$54,https://www.jetblue.com/booking/flights?from=JFK&to=PIT&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1195,JFK,PIT,09/05/2025 10:30pm,09/05/2025 11:55pm,85,$54,https://www.jetblue.com/booking/flights?from=JFK&to=PIT&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 135,JFK,PHX,09/05/2025 6:30pm,09/05/2025 8:53pm,323,$99,https://www.jetblue.com/booking/flights?from=JFK&to=PHX&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 953,JFK,PBI,09/05/2025 6:30am,09/05/2025 9:21am,171,$69,https://www.jetblue.com/booking/flights?from=JFK&to=PBI&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 125,JFK,PBI,09/05/2025 1:10pm,09/05/2025 4:08pm,178,$69,https://www.jetblue.com/booking/flights?from=JFK&to=PBI&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1053,JFK,PBI,09/05/2025 6:55pm,09/05/2025 10:00pm,185,$69,https://www.jetblue.com/booking/flights?from=JFK&to=PBI&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 186,JFK,ROC,09/05/2025 11:20am,09/05/2025 12:42pm,82,$149,https://www.jetblue.com/booking/flights?from=JFK&to=ROC&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1186,JFK,ROC,09/05/2025 10:29pm,09/05/2025 11:58pm,89,$59,https://www.jetblue.com/booking/flights?from=JFK&to=ROC&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 905,JFK,ORD,09/05/2025 10:31am,09/05/2025 12:11pm,160,$189,https://www.jetblue.com/booking/flights?from=JFK&to=ORD&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 405,JFK,ORD,09/05/2025 7:00pm,09/05/2025 8:49pm,169,$164,https://www.jetblue.com/booking/flights?from=JFK&to=ORD&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 279,JFK,NAS,09/05/2025 11:00am,09/05/2025 2:05pm,185,$114,https://www.jetblue.com/booking/flights?from=JFK&to=NAS&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1338,JFK,MVY,09/05/2025 9:40am,09/05/2025 10:45am,65,$194,https://www.jetblue.com/booking/flights?from=JFK&to=MVY&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 75,JFK,MSY,09/05/2025 7:40am,09/05/2025 9:49am,189,$79,https://www.jetblue.com/booking/flights?from=JFK&to=MSY&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 383,JFK,MCO,09/05/2025 6:30am,09/05/2025 9:21am,171,$89,https://www.jetblue.com/booking/flights?from=JFK&to=MCO&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 183,JFK,MCO,09/05/2025 8:20am,09/05/2025 11:15am,175,$89,https://www.jetblue.com/booking/flights?from=JFK&to=MCO&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 83,JFK,MCO,09/05/2025 12:00pm,09/05/2025 2:54pm,174,$89,https://www.jetblue.com/booking/flights?from=JFK&to=MCO&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 483,JFK,MCO,09/05/2025 2:45pm,09/05/2025 5:44pm,179,$59,https://www.jetblue.com/booking/flights?from=JFK&to=MCO&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 883,JFK,MCO,09/05/2025 4:35pm,09/05/2025 7:36pm,181,$59,https://www.jetblue.com/booking/flights?from=JFK&to=MCO&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 283,JFK,MCO,09/05/2025 6:45pm,09/05/2025 9:49pm,184,$59,https://www.jetblue.com/booking/flights?from=JFK&to=MCO&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 779,JFK,MBJ,09/05/2025 8:50am,09/05/2025 11:51am,241,$681,https://www.jetblue.com/booking/flights?from=JFK&to=MBJ&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 479,JFK,MBJ,09/05/2025 12:20pm,09/05/2025 3:19pm,239,$681,https://www.jetblue.com/booking/flights?from=JFK&to=MBJ&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1107,JFK,LHR,09/05/2025 8:45am,09/05/2025 8:45pm,420,$284,https://www.jetblue.com/booking/flights?from=JFK&to=LHR&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 7,JFK,LHR,09/05/2025 8:59pm,09/05/2025 9:30am,451,$484,https://www.jetblue.com/booking/flights?from=JFK&to=LHR&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 123,JFK,LAX,09/05/2025 6:00am,09/05/2025 8:55am,355,$119,https://www.jetblue.com/booking/flights?from=JFK&to=LAX&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 223,JFK,LAX,09/05/2025 7:00am,09/05/2025 9:57am,357,$119,https://www.jetblue.com/booking/flights?from=JFK&to=LAX&depart=09%2F05%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
