Origin,Destination,Departure Date,Flight Number,Departure Time,Arrival Time,Duration,Price,Stops,Route Type,Distance (MI)
"JFK","ATL","09/10/2025 10:30am","B6 919","09/10/2025 12:54pm","144","$65","https://www.jetblue.com/booking/cb-flights?from=JFK&to=ATL&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","759"
"JFK","ATL","09/10/2025 3:45pm","B6 419","09/10/2025 6:20pm","155","$65","https://www.jetblue.com/booking/cb-flights?from=JFK&to=ATL&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","759"
"JFK","ATL","09/10/2025 8:30pm","B6 719","09/10/2025 11:12pm","162","$65","https://www.jetblue.com/booking/cb-flights?from=JFK&to=ATL&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","759"
"JFK","AUA","09/10/2025 7:26am","B6 1057","09/10/2025 12:00pm","274","$394","https://www.jetblue.com/booking/cb-flights?from=JFK&to=AUA&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1958"
"JFK","FLL","09/10/2025 7:00am","B6 1601","09/10/2025 10:05am","185","$74","https://www.jetblue.com/booking/cb-flights?from=JFK&to=FLL&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1071"
"JFK","FLL","09/10/2025 10:00am","B6 1","09/10/2025 1:20pm","200","$74","https://www.jetblue.com/booking/cb-flights?from=JFK&to=FLL&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1071"
"JFK","FLL","09/10/2025 2:30pm","B6 1501","09/10/2025 5:44pm","194","$74","https://www.jetblue.com/booking/cb-flights?from=JFK&to=FLL&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1071"
"JFK","FLL","09/10/2025 4:59pm","B6 1301","09/10/2025 8:12pm","193","$74","https://www.jetblue.com/booking/cb-flights?from=JFK&to=FLL&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1071"
"JFK","FLL","09/10/2025 8:20am","B6 183","09/10/2025 4:20pm","480","$211","https://www.jetblue.com/booking/cb-flights?from=JFK&to=FLL&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1071"
"DCA","MCO","09/10/2025 10:05am","B6 1923","09/10/2025 12:31pm","146","$74","https://www.jetblue.com/booking/cb-flights?from=DCA&to=MCO&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","760"
"DCA","MCO","09/10/2025 4:00pm","B6 2423","09/10/2025 6:25pm","145","$74","https://www.jetblue.com/booking/cb-flights?from=DCA&to=MCO&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","760"
"DCA","MCO","09/10/2025 11:00am","B6 579","09/10/2025 7:25pm","505","$216","https://www.jetblue.com/booking/cb-flights?from=DCA&to=MCO&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","760"
"JFK","EDI","09/10/2025 9:12pm","B6 73","09/10/2025 9:15am","423","$259","https://www.jetblue.com/booking/cb-flights?from=JFK&to=EDI&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","3247"
"JFK","DUB","09/10/2025 8:30pm","B6 841","09/10/2025 8:20am","410","$238","https://www.jetblue.com/booking/cb-flights?from=JFK&to=DUB&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","3171"
"JFK","DTW","09/10/2025 9:45pm","B6 820","09/10/2025 11:59pm","134","$79","https://www.jetblue.com/booking/cb-flights?from=JFK&to=DTW&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","508"
"JFK","DEN","09/10/2025 8:10am","B6 1497","09/10/2025 10:40am","270","$129","https://www.jetblue.com/booking/cb-flights?from=JFK&to=DEN&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1622"
"JFK","DCA","09/10/2025 5:58pm","B6 1355","09/10/2025 7:20pm","82","$74","https://www.jetblue.com/booking/cb-flights?from=JFK&to=DCA&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","213"
"JFK","DCA","09/10/2025 9:30pm","B6 955","09/10/2025 10:56pm","86","$74","https://www.jetblue.com/booking/cb-flights?from=JFK&to=DCA&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","213"
"JFK","CUN","09/10/2025 6:55am","B6 151","09/10/2025 10:00am","245","$139","https://www.jetblue.com/booking/cb-flights?from=JFK&to=CUN&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1558"
"JFK","CUN","09/10/2025 10:00am","B6 1051","09/10/2025 1:15pm","255","$159","https://www.jetblue.com/booking/cb-flights?from=JFK&to=CUN&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1558"
"GUA","JFK","09/10/2025 4:17pm","B6 1329","09/10/2025 10:59pm","282","$825","https://www.jetblue.com/booking/cb-flights?from=GUA&to=JFK&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","2064"
"JFK","CTG","09/10/2025 9:50am","B6 1533","09/10/2025 2:00pm","310","$203","https://www.jetblue.com/booking/cb-flights?from=JFK&to=CTG&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","2089"
"JFK","CDG","09/10/2025 9:45pm","B6 1907","09/10/2025 11:25am","460","$284","https://www.jetblue.com/booking/cb-flights?from=JFK&to=CDG&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","3625"
"JFK","BUR","09/10/2025 4:55pm","B6 358","09/10/2025 8:05pm","370","$204","https://www.jetblue.com/booking/cb-flights?from=JFK&to=BUR&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","2460"
"JFK","BUF","09/10/2025 7:30am","B6 1602","09/10/2025 8:53am","83","$79","https://www.jetblue.com/booking/cb-flights?from=JFK&to=BUF&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","301"
"JFK","BUF","09/10/2025 1:30pm","B6 2902","09/10/2025 2:57pm","87","$79","https://www.jetblue.com/booking/cb-flights?from=JFK&to=BUF&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","301"
"JFK","BUF","09/10/2025 5:30pm","B6 1202","09/10/2025 7:04pm","94","$79","https://www.jetblue.com/booking/cb-flights?from=JFK&to=BUF&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","301"
"JFK","BUF","09/10/2025 8:29pm","B6 102","09/10/2025 10:07pm","98","$79","https://www.jetblue.com/booking/cb-flights?from=JFK&to=BUF&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","301"
"JFK","BQN","09/10/2025 10:30pm","B6 539","09/10/2025 2:33am","243","$192","https://www.jetblue.com/booking/cb-flights?from=JFK&to=BQN&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1580"
"JFK","BOS","09/10/2025 6:59am","B6 518","09/10/2025 8:13am","74","$99","https://www.jetblue.com/booking/cb-flights?from=JFK&to=BOS&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","186"
"JFK","BOS","09/10/2025 8:15am","B6 818","09/10/2025 9:34am","79","$99","https://www.jetblue.com/booking/cb-flights?from=JFK&to=BOS&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","186"
"JFK","BOS","09/10/2025 10:30am","B6 418","09/10/2025 11:45am","75","$99","https://www.jetblue.com/booking/cb-flights?from=JFK&to=BOS&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","186"
"JFK","BOS","09/10/2025 12:30pm","B6 1118","09/10/2025 1:49pm","79","$99","https://www.jetblue.com/booking/cb-flights?from=JFK&to=BOS&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","186"
"JFK","BOS","09/10/2025 2:34pm","B6 318","09/10/2025 4:23pm","109","$99","https://www.jetblue.com/booking/cb-flights?from=JFK&to=BOS&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","186"
"JFK","BOS","09/10/2025 4:50pm","B6 618","09/10/2025 6:33pm","103","$99","https://www.jetblue.com/booking/cb-flights?from=JFK&to=BOS&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","186"
"JFK","BOS","09/10/2025 8:30pm","B6 718","09/10/2025 9:58pm","88","$99","https://www.jetblue.com/booking/cb-flights?from=JFK&to=BOS&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","186"
"JFK","BOS","09/10/2025 10:55pm","B6 1318","09/10/2025 12:14am","79","$99","https://www.jetblue.com/booking/cb-flights?from=JFK&to=BOS&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","186"
"JFK","BNA","09/10/2025 11:29am","B6 1173","09/10/2025 12:54pm","145","$69","https://www.jetblue.com/booking/cb-flights?from=JFK&to=BNA&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","764"
"JFK","BNA","09/10/2025 7:59pm","B6 473","09/10/2025 9:36pm","157","$64","https://www.jetblue.com/booking/cb-flights?from=JFK&to=BNA&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","764"
"JFK","BGI","09/10/2025 9:00am","B6 361","09/10/2025 1:57pm","297","$225","https://www.jetblue.com/booking/cb-flights?from=JFK&to=BGI&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","2092"
"JFK","BDL","09/10/2025 9:25pm","B6 675","09/10/2025 10:26pm","61","$59","https://www.jetblue.com/booking/cb-flights?from=JFK&to=BDL&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","106"
"JFK","CHS","09/10/2025 8:10am","B6 1273","09/10/2025 10:25am","135","$79","https://www.jetblue.com/booking/cb-flights?from=JFK&to=CHS&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","637"
"GND","JFK","09/10/2025 4:01pm","B6 350","09/10/2025 9:00pm","299","$212","https://www.jetblue.com/booking/cb-flights?from=GND&to=JFK&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","2109"
"JFK","AMS","09/10/2025 7:25pm","B6 2288","09/10/2025 9:15am","470","$324","https://www.jetblue.com/booking/cb-flights?from=JFK&to=AMS&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","3634"
"FLL","SJU","09/10/2025 11:10am","B6 1553","09/10/2025 1:54pm","164","$305","https://www.jetblue.com/booking/cb-flights?from=FLL&to=SJU&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1046"
"FLL","SJU","09/10/2025 5:40pm","B6 1453","09/10/2025 8:20pm","160","$370","https://www.jetblue.com/booking/cb-flights?from=FLL&to=SJU&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1046"
"FLL","SJU","09/10/2025 12:00pm","B6 133","09/10/2025 8:53pm","533","$367","https://www.jetblue.com/booking/cb-flights?from=FLL&to=SJU&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1046"
"FLL","SJU","09/10/2025 8:05pm","B6 2133","09/10/2025 9:09am","784","$442","https://www.jetblue.com/booking/cb-flights?from=FLL&to=SJU&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1046"
"FLL","BUF","09/10/2025 7:19pm","B6 2466","09/10/2025 10:20pm","181","$84","https://www.jetblue.com/booking/cb-flights?from=FLL&to=BUF&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1168"
"FLL","BUF","09/10/2025 12:00pm","B6 1586","09/10/2025 9:07pm","547","$201","https://www.jetblue.com/booking/cb-flights?from=FLL&to=BUF&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1168"
"FLL","BOS","09/10/2025 8:00am","B6 690","09/10/2025 11:17am","197","$109","https://www.jetblue.com/booking/cb-flights?from=FLL&to=BOS&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1239"
"FLL","BOS","09/10/2025 1:25pm","B6 70","09/10/2025 5:13pm","228","$109","https://www.jetblue.com/booking/cb-flights?from=FLL&to=BOS&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1239"
"FLL","BOS","09/10/2025 8:45pm","B6 470","09/10/2025 11:59pm","194","$89","https://www.jetblue.com/booking/cb-flights?from=FLL&to=BOS&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1239"
"EWR","STI","09/10/2025 5:55pm","B6 193","09/10/2025 9:45pm","230","$180","https://www.jetblue.com/booking/cb-flights?from=EWR&to=STI&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1486"
"EWR","SJU","09/10/2025 6:15am","B6 1889","09/10/2025 10:10am","235","$369","https://www.jetblue.com/booking/cb-flights?from=EWR&to=SJU&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1612"
"EWR","SDQ","09/10/2025 4:00pm","B6 1203","09/10/2025 7:56pm","236","$159","https://www.jetblue.com/booking/cb-flights?from=EWR&to=SDQ&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1561"
"EWR","PBI","09/10/2025 10:45am","B6 2143","09/10/2025 1:42pm","177","$84","https://www.jetblue.com/booking/cb-flights?from=EWR&to=PBI&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1025"
"EWR","MCO","09/10/2025 6:45am","B6 927","09/10/2025 9:39am","174","$104","https://www.jetblue.com/booking/cb-flights?from=EWR&to=MCO&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","938"
"EWR","MCO","09/10/2025 11:00am","B6 127","09/10/2025 1:57pm","177","$104","https://www.jetblue.com/booking/cb-flights?from=EWR&to=MCO&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","938"
"EWR","MCO","09/10/2025 6:59am","B6 205","09/10/2025 5:35pm","636","$201","https://www.jetblue.com/booking/cb-flights?from=EWR&to=MCO&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","938"
"EWR","FLL","09/10/2025 6:59am","B6 205","09/10/2025 10:09am","190","$74","https://www.jetblue.com/booking/cb-flights?from=EWR&to=FLL&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1066"
"DUB","JFK","09/10/2025 11:30am","B6 354","09/10/2025 1:56pm","446","$462","https://www.jetblue.com/booking/cb-flights?from=DUB&to=JFK&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","3171"
"DUB","BOS","09/10/2025 10:40am","B6 842","09/10/2025 1:01pm","441","$462","https://www.jetblue.com/booking/cb-flights?from=DUB&to=BOS&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","2985"
"DTW","JFK","09/10/2025 6:12am","B6 1419","09/10/2025 7:59am","107","$79","https://www.jetblue.com/booking/cb-flights?from=DTW&to=JFK&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","508"
"DTW","BOS","09/10/2025 8:05am","B6 1236","09/10/2025 10:01am","116","$84","https://www.jetblue.com/booking/cb-flights?from=DTW&to=BOS&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","631"
"DTW","BOS","09/10/2025 11:00am","B6 1036","09/10/2025 12:56pm","116","$129","https://www.jetblue.com/booking/cb-flights?from=DTW&to=BOS&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","631"
"DFW","BOS","09/10/2025 12:45pm","B6 1214","09/10/2025 6:00pm","255","$114","https://www.jetblue.com/booking/cb-flights?from=DFW&to=BOS&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1559"
"DEN","JFK","09/10/2025 11:25am","B6 1498","09/10/2025 5:22pm","237","$129","https://www.jetblue.com/booking/cb-flights?from=DEN&to=JFK&depart=09%2F10%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1622"
