Flight Number,Origin,Destination,Departure Datetime,Arrival Datetime,Elapsed Minutes,Cheapest Price,Search URL,Error Status,Equipment
B6 2838,BQN,JFK,11/01/2025 6:01am,11/01/2025 9:58am,237,$132,https://www.jetblue.com/booking/cb-flights?from=BQN&to=JFK&depart=11%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 229,BQN,MCO,11/01/2025 3:04am,11/01/2025 6:00am,176,$171,https://www.jetblue.com/booking/cb-flights?from=BQN&to=MCO&depart=11%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 329,BQN,MCO,11/01/2025 6:15pm,11/01/2025 9:17pm,182,$99,https://www.jetblue.com/booking/cb-flights?from=BQN&to=MCO&depart=11%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2001,BUF,JFK,11/01/2025 7:00am,11/01/2025 8:30am,90,$84,https://www.jetblue.com/booking/cb-flights?from=BUF&to=JFK&depart=11%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1901,BUF,JFK,11/01/2025 10:05am,11/01/2025 11:27am,82,$69,https://www.jetblue.com/booking/cb-flights?from=BUF&to=JFK&depart=11%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2901,BUF,JFK,11/01/2025 12:15pm,11/01/2025 1:40pm,85,$69,https://www.jetblue.com/booking/cb-flights?from=BUF&to=JFK&depart=11%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 501,BUF,JFK,11/01/2025 7:28pm,11/01/2025 9:00pm,92,$69,https://www.jetblue.com/booking/cb-flights?from=BUF&to=JFK&depart=11%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1642,BZE,JFK,11/01/2025 2:49pm,11/01/2025 9:00pm,251,$206,https://www.jetblue.com/booking/cb-flights?from=BZE&to=JFK&depart=11%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 34,CDG,BOS,11/01/2025 11:20am,11/01/2025 2:33pm,493,$1259,https://www.jetblue.com/booking/cb-flights?from=CDG&to=BOS&depart=11%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1408,CDG,JFK,11/01/2025 1:35pm,11/01/2025 5:22pm,527,$704,https://www.jetblue.com/booking/cb-flights?from=CDG&to=JFK&depart=11%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 68,CHS,BOS,11/01/2025 11:14am,11/01/2025 1:28pm,134,$89,https://www.jetblue.com/booking/cb-flights?from=CHS&to=BOS&depart=11%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1131,CHS,FLL,11/01/2025 5:20pm,11/01/2025 7:02pm,102,$79,https://www.jetblue.com/booking/cb-flights?from=CHS&to=FLL&depart=11%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1274,CHS,JFK,11/01/2025 6:05am,11/01/2025 7:59am,114,$79,https://www.jetblue.com/booking/cb-flights?from=CHS&to=JFK&depart=11%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2474,CHS,JFK,11/01/2025 2:15pm,11/01/2025 4:13pm,118,$79,https://www.jetblue.com/booking/cb-flights?from=CHS&to=JFK&depart=11%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 640,CLE,BOS,11/01/2025 11:35am,11/01/2025 1:19pm,104,$99,https://www.jetblue.com/booking/cb-flights?from=CLE&to=BOS&depart=11%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1532,CTG,JFK,11/01/2025 2:30pm,11/01/2025 8:30pm,300,$241,https://www.jetblue.com/booking/cb-flights?from=CTG&to=JFK&depart=11%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1796,CUN,FLL,11/01/2025 1:45pm,11/01/2025 4:32pm,107,$190,https://www.jetblue.com/booking/cb-flights?from=CUN&to=FLL&depart=11%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 114,CUN,FLL,11/01/2025 9:30am,11/01/2025 7:44pm,554,$252,https://www.jetblue.com/booking/cb-flights?from=CUN&to=FLL&depart=11%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 114,CUN,MCO,11/01/2025 9:30am,11/01/2025 12:27pm,117,$153,https://www.jetblue.com/booking/cb-flights?from=CUN&to=MCO&depart=11%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1014,CUN,MCO,11/01/2025 3:40pm,11/01/2025 6:42pm,122,$153,https://www.jetblue.com/booking/cb-flights?from=CUN&to=MCO&depart=11%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2366,CUN,TPA,11/01/2025 1:10pm,11/01/2025 4:02pm,112,$156,https://www.jetblue.com/booking/cb-flights?from=CUN&to=TPA&depart=11%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1298,DEN,JFK,11/01/2025 11:50am,11/01/2025 5:29pm,219,$119,https://www.jetblue.com/booking/cb-flights?from=DEN&to=JFK&depart=11%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1214,DFW,BOS,11/01/2025 6:50pm,11/01/2025 11:36pm,226,$129,https://www.jetblue.com/booking/cb-flights?from=DFW&to=BOS&depart=11%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1419,DTW,JFK,11/01/2025 6:00am,11/01/2025 7:49am,109,$79,https://www.jetblue.com/booking/cb-flights?from=DTW&to=JFK&depart=11%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1120,DTW,JFK,11/01/2025 2:31pm,11/01/2025 4:14pm,103,$79,https://www.jetblue.com/booking/cb-flights?from=DTW&to=JFK&depart=11%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2219,EWR,AUA,11/01/2025 7:00am,11/01/2025 11:36am,276,$817,https://www.jetblue.com/booking/cb-flights?from=EWR&to=AUA&depart=11%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 143,EWR,PBI,11/01/2025 6:10am,11/01/2025 9:01am,171,$100,https://www.jetblue.com/booking/cb-flights?from=EWR&to=PBI&depart=11%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2143,EWR,PBI,11/01/2025 3:59pm,11/01/2025 6:55pm,176,$139,https://www.jetblue.com/booking/cb-flights?from=EWR&to=PBI&depart=11%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1811,EWR,RSW,11/01/2025 8:50am,11/01/2025 12:09pm,199,$244,https://www.jetblue.com/booking/cb-flights?from=EWR&to=RSW&depart=11%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2273,EWR,TPA,11/01/2025 2:01pm,11/01/2025 4:52pm,171,$169,https://www.jetblue.com/booking/cb-flights?from=EWR&to=TPA&depart=11%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2064,EYW,BOS,11/01/2025 12:45pm,11/01/2025 4:15pm,210,$114,https://www.jetblue.com/booking/cb-flights?from=EYW&to=BOS&depart=11%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1088,FLL,ALB,11/01/2025 6:45pm,11/01/2025 9:46pm,181,$94,https://www.jetblue.com/booking/cb-flights?from=FLL&to=ALB&depart=11%2F01%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
